Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
10330,4957,2,2016-05-24T00:00:00.000,,
10331,5027,2,2016-05-24T00:00:00.000,,
10332,5027,2,2016-05-24T00:00:00.000,,
10333,5027,2,2016-05-24T00:00:00.000,,
10334,5027,2,2016-05-24T00:00:00.000,,
10335,5023,2,2016-05-24T00:00:00.000,,
10336,5028,2,2016-05-24T00:00:00.000,,
10337,5011,2,2016-05-24T00:00:00.000,,
10338,5017,16,2016-05-24T00:00:00.000,,
10339,5015,16,2016-05-24T00:00:00.000,,
10340,119,16,2016-05-24T00:00:00.000,,
10341,5026,2,2016-05-25T00:00:00.000,,
10342,5027,2,2016-05-25T00:00:00.000,,
10343,5011,2,2016-05-25T00:00:00.000,,
10344,5027,2,2016-05-25T00:00:00.000,,
10345,5026,16,2016-05-25T00:00:00.000,,
10346,5028,2,2016-05-25T00:00:00.000,,
10347,3471,2,2016-05-25T00:00:00.000,,
10348,5026,2,2016-05-25T00:00:00.000,,
10349,5027,2,2016-05-25T00:00:00.000,,
10350,5025,2,2016-05-25T00:00:00.000,,
10351,5026,2,2016-05-26T00:00:00.000,,
10352,5032,2,2016-05-26T00:00:00.000,,
10353,5031,2,2016-05-26T00:00:00.000,,
10354,5033,2,2016-05-26T00:00:00.000,,
10355,5027,1,2016-05-26T00:00:00.000,,
10356,5034,2,2016-05-26T00:00:00.000,,
10357,5035,2,2016-05-26T00:00:00.000,,
10358,5034,2,2016-05-26T00:00:00.000,,
10359,5035,2,2016-05-26T00:00:00.000,,
10360,5035,2,2016-05-27T00:00:00.000,,
10361,5034,3,2016-05-27T00:00:00.000,,
10362,5031,16,2016-05-27T00:00:00.000,,
10363,5035,1,2016-05-27T00:00:00.000,,
10364,5033,1,2016-05-27T00:00:00.000,,
10365,5015,2,2016-05-27T00:00:00.000,,
10366,5041,2,2016-05-27T00:00:00.000,,
10367,5035,16,2016-05-27T00:00:00.000,,
10368,661,16,2016-05-27T00:00:00.000,,
10369,5040,16,2016-05-27T00:00:00.000,,
10370,297,16,2016-05-27T00:00:00.000,,
10371,4645,16,2016-05-27T00:00:00.000,,
10372,1038,16,2016-05-27T00:00:00.000,,
10373,954,16,2016-05-27T00:00:00.000,,
10374,5043,2,2016-05-27T00:00:00.000,,
10375,4957,2,2016-05-27T00:00:00.000,,
10376,5042,3,2016-05-27T00:00:00.000,,
10377,5042,2,2016-05-28T00:00:00.000,,
10378,5038,2,2016-05-28T00:00:00.000,,
10379,5015,2,2016-05-28T00:00:00.000,,
10380,5019,2,2016-05-28T00:00:00.000,,
10381,5023,2,2016-05-28T00:00:00.000,,
10382,5042,16,2016-05-29T00:00:00.000,,
10383,5044,2,2016-05-29T00:00:00.000,,
10384,5046,10,2016-05-29T00:00:00.000,,
10385,5045,10,2016-05-30T00:00:00.000,,
10386,5047,3,2016-05-30T00:00:00.000,,
10387,5047,3,2016-05-30T00:00:00.000,,
10388,5042,2,2016-05-30T00:00:00.000,,
10389,5002,2,2016-05-31T00:00:00.000,,
10390,5001,2,2016-05-31T00:00:00.000,,
10391,5043,1,2016-05-31T00:00:00.000,,
10392,5047,15,2016-05-31T00:00:00.000,,
10393,4988,2,2016-05-31T00:00:00.000,,
10394,793,2,2016-05-31T00:00:00.000,,
10395,3471,2,2016-05-31T00:00:00.000,,
10396,4937,2,2016-05-31T00:00:00.000,,
10397,4938,2,2016-05-31T00:00:00.000,,
10398,5019,2,2016-05-31T00:00:00.000,,
10399,5015,2,2016-05-31T00:00:00.000,,
10400,5044,2,2016-06-01T00:00:00.000,,
10401,3466,2,2016-06-01T00:00:00.000,,
10402,5041,2,2016-06-02T00:00:00.000,,
10403,5057,2,2016-06-02T00:00:00.000,,
10404,5056,2,2016-06-02T00:00:00.000,,
10405,5042,2,2016-06-02T00:00:00.000,,
10406,5038,2,2016-06-02T00:00:00.000,,
10407,5022,2,2016-06-02T00:00:00.000,,
10408,5006,2,2016-06-02T00:00:00.000,,
10409,5005,2,2016-06-02T00:00:00.000,,
10410,4990,2,2016-06-02T00:00:00.000,,
10411,4983,2,2016-06-02T00:00:00.000,,
10412,4979,2,2016-06-02T00:00:00.000,,
10413,4981,2,2016-06-02T00:00:00.000,,
10414,4959,2,2016-06-02T00:00:00.000,,
10415,4960,2,2016-06-02T00:00:00.000,,
10416,4956,2,2016-06-02T00:00:00.000,,
10417,4963,2,2016-06-02T00:00:00.000,,
10418,4947,2,2016-06-02T00:00:00.000,,
10419,4955,2,2016-06-02T00:00:00.000,,
10420,4937,2,2016-06-02T00:00:00.000,,
10421,4931,2,2016-06-02T00:00:00.000,,
10422,4930,2,2016-06-02T00:00:00.000,,
10423,4922,2,2016-06-02T00:00:00.000,,
10424,4926,2,2016-06-02T00:00:00.000,,
10425,4911,2,2016-06-02T00:00:00.000,,
10426,4907,2,2016-06-02T00:00:00.000,,
10427,4906,2,2016-06-02T00:00:00.000,,
10428,4975,2,2016-06-02T00:00:00.000,,
10429,4972,2,2016-06-02T00:00:00.000,,
10430,4952,2,2016-06-02T00:00:00.000,,
10431,4929,2,2016-06-02T00:00:00.000,,
10432,4871,2,2016-06-02T00:00:00.000,,
10433,4858,2,2016-06-02T00:00:00.000,,
10434,579,2,2016-06-02T00:00:00.000,,
10437,4852,2,2016-06-02T00:00:00.000,,
10438,4850,2,2016-06-02T00:00:00.000,,
10439,4839,2,2016-06-02T00:00:00.000,,
10440,4843,2,2016-06-02T00:00:00.000,,
10441,4837,2,2016-06-02T00:00:00.000,,
10442,4870,2,2016-06-02T00:00:00.000,,
10443,4829,2,2016-06-02T00:00:00.000,,
10444,5058,2,2016-06-02T00:00:00.000,,
10445,4984,2,2016-06-02T00:00:00.000,,
10446,4987,2,2016-06-02T00:00:00.000,,
10447,4998,2,2016-06-02T00:00:00.000,,
10448,5029,2,2016-06-02T00:00:00.000,,
10449,5055,16,2016-06-02T00:00:00.000,,
10450,5053,16,2016-06-02T00:00:00.000,,
10451,5049,16,2016-06-02T00:00:00.000,,
10452,5051,16,2016-06-02T00:00:00.000,,
10453,4596,10,2016-06-02T00:00:00.000,,
10454,1002,10,2016-06-02T00:00:00.000,,
10455,3452,10,2016-06-02T00:00:00.000,,
10456,798,2,2016-06-02T00:00:00.000,,
10457,5033,2,2016-06-02T00:00:00.000,,
10458,5010,2,2016-06-02T00:00:00.000,,
10459,5060,2,2016-06-02T00:00:00.000,,
10460,5035,2,2016-06-02T00:00:00.000,,
10461,5060,2,2016-06-02T00:00:00.000,,
10462,5064,15,2016-06-02T00:00:00.000,,
10463,5064,15,2016-06-02T00:00:00.000,,
10464,5064,3,2016-06-02T00:00:00.000,,
10465,517,2,2016-06-02T00:00:00.000,,
10466,195,2,2016-06-03T00:00:00.000,,
10467,221,2,2016-06-03T00:00:00.000,,
10468,5038,2,2016-06-03T00:00:00.000,,
10469,798,2,2016-06-03T00:00:00.000,,
10470,5047,10,2016-06-03T00:00:00.000,,
10472,666,2,2016-06-03T00:00:00.000,,
10473,666,5,2016-06-03T00:00:00.000,5512,
10474,5063,2,2016-06-03T00:00:00.000,,
10475,798,2,2016-06-03T00:00:00.000,,
10476,5041,2,2016-06-03T00:00:00.000,,
10477,5038,16,2016-06-03T00:00:00.000,,
10478,5065,15,2016-06-03T00:00:00.000,,
10479,5060,2,2016-06-03T00:00:00.000,,
10480,5065,15,2016-06-03T00:00:00.000,,
10481,5065,10,2016-06-03T00:00:00.000,,
10482,5038,2,2016-06-03T00:00:00.000,,
10483,5041,2,2016-06-03T00:00:00.000,,
10484,5057,2,2016-06-03T00:00:00.000,,
10485,5063,2,2016-06-03T00:00:00.000,,
10486,5059,2,2016-06-03T00:00:00.000,,
10487,5026,2,2016-06-03T00:00:00.000,,
10488,5041,2,2016-06-04T00:00:00.000,,
10489,5060,2,2016-06-04T00:00:00.000,,
10490,5015,2,2016-06-05T00:00:00.000,,
10491,5019,2,2016-06-05T00:00:00.000,,
10492,5026,2,2016-06-05T00:00:00.000,,
10493,5027,2,2016-06-05T00:00:00.000,,
10494,5057,2,2016-06-05T00:00:00.000,,
10495,5060,2,2016-06-05T00:00:00.000,,
10496,5063,2,2016-06-05T00:00:00.000,,
10497,5006,2,2016-06-05T00:00:00.000,,
10498,5011,2,2016-06-05T00:00:00.000,,
10499,5038,2,2016-06-05T00:00:00.000,,
10500,5043,2,2016-06-05T00:00:00.000,,
10501,5041,2,2016-06-05T00:00:00.000,,
10502,5013,2,2016-06-05T00:00:00.000,,
10503,5014,2,2016-06-05T00:00:00.000,,
10504,5001,2,2016-06-05T00:00:00.000,,
10505,5002,2,2016-06-05T00:00:00.000,,
10506,5034,2,2016-06-05T00:00:00.000,,
10507,5035,2,2016-06-05T00:00:00.000,,
10508,5031,2,2016-06-05T00:00:00.000,,
10509,5033,2,2016-06-05T00:00:00.000,,
10510,5042,2,2016-06-05T00:00:00.000,,
10511,5044,2,2016-06-05T00:00:00.000,,
10512,5005,2,2016-06-05T00:00:00.000,,
10513,5025,2,2016-06-05T00:00:00.000,,
10514,5056,2,2016-06-05T00:00:00.000,,
10515,5022,2,2016-06-05T00:00:00.000,,
10517,4929,2,2016-06-05T00:00:00.000,,
10518,4951,2,2016-06-05T00:00:00.000,,
10519,99,2,2016-06-05T00:00:00.000,,
10520,112,2,2016-06-05T00:00:00.000,,
10521,534,2,2016-06-05T00:00:00.000,,
10522,163,2,2016-06-05T00:00:00.000,,
10523,845,2,2016-06-05T00:00:00.000,,
10524,851,2,2016-06-05T00:00:00.000,,
10525,4931,2,2016-06-05T00:00:00.000,,
10526,4949,2,2016-06-05T00:00:00.000,,
10527,4933,2,2016-06-05T00:00:00.000,,
10528,4972,2,2016-06-05T00:00:00.000,,
10529,4975,2,2016-06-05T00:00:00.000,,
10530,515,2,2016-06-05T00:00:00.000,,
10531,5067,2,2016-06-05T00:00:00.000,,
10532,5066,2,2016-06-05T00:00:00.000,,
10533,112,2,2016-06-06T00:00:00.000,,
10534,4989,2,2016-06-06T00:00:00.000,,
10535,16,2,2016-06-06T00:00:00.000,,
10536,16,5,2016-06-06T00:00:00.000,5522,
10537,32,2,2016-06-06T00:00:00.000,,
10538,479,2,2016-06-06T00:00:00.000,,
10539,486,2,2016-06-06T00:00:00.000,,
10540,896,2,2016-06-06T00:00:00.000,,
10541,5068,2,2016-06-06T00:00:00.000,,
10542,863,2,2016-06-06T00:00:00.000,,
10543,5071,2,2016-06-07T00:00:00.000,,
10545,5071,2,2016-06-07T00:00:00.000,,
10546,5071,2,2016-06-07T00:00:00.000,,
10547,5035,2,2016-06-07T00:00:00.000,,
10548,5034,2,2016-06-07T00:00:00.000,,
10549,5060,2,2016-06-07T00:00:00.000,,
10550,5063,2,2016-06-07T00:00:00.000,,
10551,5071,2,2016-06-07T00:00:00.000,,
10552,5072,2,2016-06-08T00:00:00.000,,
10553,16,5,2016-06-08T00:00:00.000,5530,
10554,5073,16,2016-06-08T00:00:00.000,,
10555,862,5,2016-06-08T00:00:00.000,5530,
10556,5062,16,2016-06-08T00:00:00.000,,
10557,5075,1,2016-06-09T00:00:00.000,,
10558,5071,5,2016-06-09T00:00:00.000,81,
10559,5071,2,2016-06-09T00:00:00.000,,
10560,5076,2,2016-06-09T00:00:00.000,,
10561,5076,2,2016-06-09T00:00:00.000,,
10562,5072,16,2016-06-09T00:00:00.000,,
10563,5073,2,2016-06-10T00:00:00.000,,
10564,5057,2,2016-06-10T00:00:00.000,,
10565,517,2,2016-06-10T00:00:00.000,,
10566,5035,2,2016-06-10T00:00:00.000,,
10567,5077,10,2016-06-10T00:00:00.000,,
10568,5077,3,2016-06-10T00:00:00.000,,
10569,5019,2,2016-06-10T00:00:00.000,,
10570,5078,2,2016-06-10T00:00:00.000,,
10571,589,2,2016-06-10T00:00:00.000,,
10572,5034,2,2016-06-10T00:00:00.000,,
10573,5035,2,2016-06-10T00:00:00.000,,
10574,4922,2,2016-06-10T00:00:00.000,,
10575,4926,2,2016-06-10T00:00:00.000,,
10576,4839,2,2016-06-10T00:00:00.000,,
10577,4843,2,2016-06-10T00:00:00.000,,
10578,3358,2,2016-06-10T00:00:00.000,,
10579,3356,2,2016-06-10T00:00:00.000,,
10580,5067,2,2016-06-10T00:00:00.000,,
10581,5079,3,2016-06-10T00:00:00.000,,
10582,5078,2,2016-06-10T00:00:00.000,,
10583,5019,2,2016-06-10T00:00:00.000,,
10584,5082,2,2016-06-11T00:00:00.000,,
10585,5080,2,2016-06-11T00:00:00.000,,
10586,5082,2,2016-06-11T00:00:00.000,,
10587,5082,1,2016-06-11T00:00:00.000,,
10588,5078,2,2016-06-11T00:00:00.000,,
10589,5082,2,2016-06-11T00:00:00.000,,
10590,5066,2,2016-06-11T00:00:00.000,,
10591,5078,2,2016-06-11T00:00:00.000,,
10592,2152,2,2016-06-11T00:00:00.000,,
10593,5080,2,2016-06-11T00:00:00.000,,
10594,2152,1,2016-06-11T00:00:00.000,,
10595,862,2,2016-06-11T00:00:00.000,,
10596,5079,2,2016-06-12T00:00:00.000,,
10598,5084,2,2016-06-13T00:00:00.000,,
10599,5081,1,2016-06-13T00:00:00.000,,
10600,5084,2,2016-06-13T00:00:00.000,,
10601,5060,2,2016-06-13T00:00:00.000,,
10602,5059,3,2016-06-13T00:00:00.000,,
10603,5058,2,2016-06-13T00:00:00.000,,
10604,5086,2,2016-06-13T00:00:00.000,,
10605,5085,2,2016-06-13T00:00:00.000,,
10606,5078,2,2016-06-13T00:00:00.000,,
10607,5086,2,2016-06-14T00:00:00.000,,
10608,3471,2,2016-06-14T00:00:00.000,,
10609,661,2,2016-06-14T00:00:00.000,,
10610,5035,2,2016-06-14T00:00:00.000,,
10611,5023,2,2016-06-14T00:00:00.000,,
10612,5088,2,2016-06-14T00:00:00.000,,
10613,5090,2,2016-06-14T00:00:00.000,,
10614,5090,2,2016-06-14T00:00:00.000,,
10615,5089,2,2016-06-14T00:00:00.000,,
10616,5090,2,2016-06-14T00:00:00.000,,
10617,5088,2,2016-06-14T00:00:00.000,,
10618,5088,2,2016-06-14T00:00:00.000,,
10619,5090,2,2016-06-14T00:00:00.000,,
10620,5090,2,2016-06-14T00:00:00.000,,
10621,5088,2,2016-06-14T00:00:00.000,,
10622,4925,2,2016-06-14T00:00:00.000,,
10623,4926,2,2016-06-14T00:00:00.000,,
10624,4922,2,2016-06-14T00:00:00.000,,
10625,4960,2,2016-06-14T00:00:00.000,,
10626,4959,2,2016-06-14T00:00:00.000,,
10627,5090,2,2016-06-14T00:00:00.000,,
10628,5088,2,2016-06-14T00:00:00.000,,
10629,5091,2,2016-06-14T00:00:00.000,,
10630,5090,2,2016-06-14T00:00:00.000,,
10631,5088,2,2016-06-14T00:00:00.000,,
10632,5093,2,2016-06-14T00:00:00.000,,
10633,5094,2,2016-06-14T00:00:00.000,,
10634,5094,1,2016-06-14T00:00:00.000,,
10635,5092,2,2016-06-14T00:00:00.000,,
10636,8,2,2016-06-14T00:00:00.000,,
10637,18,2,2016-06-14T00:00:00.000,,
10639,5096,3,2016-06-14T00:00:00.000,,
10640,5096,15,2016-06-14T00:00:00.000,,
10641,5096,10,2016-06-14T00:00:00.000,,
10642,5096,3,2016-06-14T00:00:00.000,,
10643,5088,2,2016-06-14T00:00:00.000,,
10644,5090,2,2016-06-14T00:00:00.000,,
10645,5092,2,2016-06-14T00:00:00.000,,
10646,5094,2,2016-06-14T00:00:00.000,,
10647,5090,2,2016-06-14T00:00:00.000,,
10648,5088,2,2016-06-14T00:00:00.000,,
10649,5088,2,2016-06-14T00:00:00.000,,
10650,5090,2,2016-06-14T00:00:00.000,,
10651,5093,2,2016-06-14T00:00:00.000,,
10652,5090,2,2016-06-14T00:00:00.000,,
10653,5088,2,2016-06-14T00:00:00.000,,
10654,5088,2,2016-06-14T00:00:00.000,,
10655,5090,2,2016-06-14T00:00:00.000,,
10656,518,2,2016-06-14T00:00:00.000,,
10657,531,2,2016-06-14T00:00:00.000,,
10658,5084,2,2016-06-14T00:00:00.000,,
10659,5086,2,2016-06-14T00:00:00.000,,
10660,862,2,2016-06-14T00:00:00.000,,
10661,917,2,2016-06-14T00:00:00.000,,
10662,863,2,2016-06-14T00:00:00.000,,
10663,793,2,2016-06-14T00:00:00.000,,
10664,1059,2,2016-06-14T00:00:00.000,,
10665,788,2,2016-06-14T00:00:00.000,,
10666,5097,2,2016-06-14T00:00:00.000,,
10667,5088,2,2016-06-14T00:00:00.000,,
10668,5097,2,2016-06-14T00:00:00.000,,
10669,5090,2,2016-06-14T00:00:00.000,,
10670,5089,2,2016-06-14T00:00:00.000,,
10671,5093,2,2016-06-14T00:00:00.000,,
10672,5086,2,2016-06-14T00:00:00.000,,
10673,5086,1,2016-06-14T00:00:00.000,,
10674,5092,2,2016-06-15T00:00:00.000,,
10675,5094,2,2016-06-15T00:00:00.000,,
10676,5095,2,2016-06-15T00:00:00.000,,
10677,5090,2,2016-06-15T00:00:00.000,,
10678,5100,2,2016-06-15T00:00:00.000,,
10679,5100,1,2016-06-15T00:00:00.000,,
10680,5088,2,2016-06-15T00:00:00.000,,
10681,5089,2,2016-06-15T00:00:00.000,,
10683,5100,2,2016-06-15T00:00:00.000,,
10684,5056,11,2016-06-15T00:00:00.000,,
10685,5056,15,2016-06-15T00:00:00.000,,
10686,5094,2,2016-06-15T00:00:00.000,,
10687,5092,2,2016-06-15T00:00:00.000,,
10688,5094,2,2016-06-15T00:00:00.000,,
10689,5088,2,2016-06-15T00:00:00.000,,
10690,5090,2,2016-06-15T00:00:00.000,,
10691,5097,2,2016-06-15T00:00:00.000,,
10692,5088,5,2016-06-15T00:00:00.000,3875,
10693,5086,2,2016-06-15T00:00:00.000,,
10694,5100,2,2016-06-15T00:00:00.000,,
10695,5076,2,2016-06-15T00:00:00.000,,
10696,5071,5,2016-06-15T00:00:00.000,938,
10697,531,2,2016-06-15T00:00:00.000,,
10698,5093,2,2016-06-15T00:00:00.000,,
10699,531,2,2016-06-15T00:00:00.000,,
10700,5110,16,2016-06-16T00:00:00.000,,
10701,5105,16,2016-06-16T00:00:00.000,,
10702,5103,16,2016-06-16T00:00:00.000,,
10703,5109,16,2016-06-16T00:00:00.000,,
10704,5108,16,2016-06-16T00:00:00.000,,
10705,5111,16,2016-06-16T00:00:00.000,,
10706,5107,16,2016-06-16T00:00:00.000,,
10707,5104,16,2016-06-16T00:00:00.000,,
10708,614,16,2016-06-16T00:00:00.000,,
10709,5102,16,2016-06-16T00:00:00.000,,
10710,615,16,2016-06-16T00:00:00.000,,
10711,5106,16,2016-06-16T00:00:00.000,,
10712,3189,2,2016-06-16T00:00:00.000,,
10713,1081,2,2016-06-16T00:00:00.000,,
10714,285,16,2016-06-16T00:00:00.000,,
10715,5114,16,2016-06-16T00:00:00.000,,
10716,282,16,2016-06-16T00:00:00.000,,
10717,284,16,2016-06-16T00:00:00.000,,
10718,283,16,2016-06-16T00:00:00.000,,
10719,5113,16,2016-06-16T00:00:00.000,,
10720,5112,16,2016-06-16T00:00:00.000,,
10721,5115,16,2016-06-16T00:00:00.000,,
10722,5117,16,2016-06-16T00:00:00.000,,
10723,5116,16,2016-06-16T00:00:00.000,,
10724,5118,16,2016-06-16T00:00:00.000,,
10725,5121,16,2016-06-17T00:00:00.000,,
10726,5122,16,2016-06-17T00:00:00.000,,
10727,5120,16,2016-06-17T00:00:00.000,,
10728,5124,16,2016-06-17T00:00:00.000,,
10729,5123,16,2016-06-17T00:00:00.000,,
10730,5119,16,2016-06-17T00:00:00.000,,
10731,5127,15,2016-06-17T00:00:00.000,,
10732,5127,3,2016-06-17T00:00:00.000,,
10733,5078,2,2016-06-17T00:00:00.000,,
10734,5101,2,2016-06-17T00:00:00.000,,
10735,5082,2,2016-06-17T00:00:00.000,,
10736,5088,2,2016-06-17T00:00:00.000,,
10737,5090,2,2016-06-17T00:00:00.000,,
10738,5097,2,2016-06-17T00:00:00.000,,
10739,5094,2,2016-06-17T00:00:00.000,,
10740,5071,2,2016-06-17T00:00:00.000,,
10741,5076,2,2016-06-17T00:00:00.000,,
10742,5094,2,2016-06-17T00:00:00.000,,
10743,5095,2,2016-06-17T00:00:00.000,,
10744,5084,2,2016-06-17T00:00:00.000,,
10745,5086,2,2016-06-17T00:00:00.000,,
10746,5085,2,2016-06-17T00:00:00.000,,
10747,5073,2,2016-06-17T00:00:00.000,,
10748,5081,2,2016-06-17T00:00:00.000,,
10749,5072,2,2016-06-17T00:00:00.000,,
10750,5083,2,2016-06-17T00:00:00.000,,
10751,5134,2,2016-06-18T00:00:00.000,,
10752,5144,16,2016-06-18T00:00:00.000,,
10753,5094,16,2016-06-18T00:00:00.000,,
10754,5148,16,2016-06-18T00:00:00.000,,
10755,424,16,2016-06-18T00:00:00.000,,
10756,306,16,2016-06-18T00:00:00.000,,
10757,5143,16,2016-06-18T00:00:00.000,,
10758,5137,16,2016-06-18T00:00:00.000,,
10759,5142,16,2016-06-18T00:00:00.000,,
10760,5128,16,2016-06-18T00:00:00.000,,
10761,5129,16,2016-06-18T00:00:00.000,,
10762,5134,2,2016-06-18T00:00:00.000,,
10763,5153,2,2016-06-19T00:00:00.000,,
10764,5153,2,2016-06-19T00:00:00.000,,
10765,5134,3,2016-06-19T00:00:00.000,,
10766,5154,2,2016-06-20T00:00:00.000,,
10768,5140,16,2016-06-20T00:00:00.000,,
10769,5151,16,2016-06-20T00:00:00.000,,
10770,5146,16,2016-06-20T00:00:00.000,,
10771,5135,16,2016-06-20T00:00:00.000,,
10772,5152,16,2016-06-20T00:00:00.000,,
10773,5136,16,2016-06-20T00:00:00.000,,
10774,5154,16,2016-06-20T00:00:00.000,,
10775,5138,16,2016-06-20T00:00:00.000,,
10776,5133,16,2016-06-20T00:00:00.000,,
10777,305,16,2016-06-20T00:00:00.000,,
10778,5131,16,2016-06-20T00:00:00.000,,
10779,5150,16,2016-06-20T00:00:00.000,,
10780,5153,2,2016-06-20T00:00:00.000,,
10781,3189,2,2016-06-20T00:00:00.000,,
10782,5094,2,2016-06-20T00:00:00.000,,
10783,5092,2,2016-06-20T00:00:00.000,,
10784,5153,1,2016-06-20T00:00:00.000,,
10785,5155,2,2016-06-21T00:00:00.000,,
10786,667,2,2016-06-21T00:00:00.000,,
10787,666,2,2016-06-21T00:00:00.000,,
10788,5060,2,2016-06-21T00:00:00.000,,
10789,5063,2,2016-06-21T00:00:00.000,,
10790,5057,2,2016-06-21T00:00:00.000,,
10791,5158,2,2016-06-21T00:00:00.000,,
10792,5156,2,2016-06-21T00:00:00.000,,
10793,5134,2,2016-06-21T00:00:00.000,,
10794,5095,2,2016-06-21T00:00:00.000,,
10795,4645,2,2016-06-21T00:00:00.000,,
10796,4666,2,2016-06-21T00:00:00.000,,
10797,4650,2,2016-06-21T00:00:00.000,,
10798,4665,2,2016-06-21T00:00:00.000,,
10799,4652,2,2016-06-21T00:00:00.000,,
10800,991,2,2016-06-21T00:00:00.000,,
10801,1081,2,2016-06-21T00:00:00.000,,
10802,3386,2,2016-06-21T00:00:00.000,,
10803,954,2,2016-06-21T00:00:00.000,,
10804,2152,2,2016-06-21T00:00:00.000,,
10805,5080,2,2016-06-21T00:00:00.000,,
10806,518,2,2016-06-21T00:00:00.000,,
10807,519,2,2016-06-21T00:00:00.000,,
10808,531,2,2016-06-21T00:00:00.000,,
10809,520,2,2016-06-21T00:00:00.000,,
10810,535,2,2016-06-21T00:00:00.000,,
10811,562,2,2016-06-21T00:00:00.000,,
10812,567,2,2016-06-21T00:00:00.000,,
10813,5154,2,2016-06-21T00:00:00.000,,
10814,5159,2,2016-06-21T00:00:00.000,,
10815,5153,2,2016-06-21T00:00:00.000,,
10816,4943,2,2016-06-21T00:00:00.000,,
10817,3427,2,2016-06-21T00:00:00.000,,
10818,3430,2,2016-06-21T00:00:00.000,,
10819,5099,10,2016-06-21T00:00:00.000,,
10820,708,2,2016-06-21T00:00:00.000,,
10821,709,2,2016-06-21T00:00:00.000,,
10822,711,2,2016-06-21T00:00:00.000,,
10823,5080,2,2016-06-21T00:00:00.000,,
10824,5158,3,2016-06-21T00:00:00.000,,
10825,5162,2,2016-06-22T00:00:00.000,,
10826,5159,2,2016-06-22T00:00:00.000,,
10827,5158,2,2016-06-22T00:00:00.000,,
10828,5161,16,2016-06-22T00:00:00.000,,
10829,5162,2,2016-06-22T00:00:00.000,,
10830,708,2,2016-06-22T00:00:00.000,,
10831,5159,1,2016-06-22T00:00:00.000,,
10832,708,5,2016-06-22T00:00:00.000,938,
10833,5164,2,2016-06-22T00:00:00.000,,
10834,5164,2,2016-06-22T00:00:00.000,,
10835,4616,1,2016-06-22T00:00:00.000,,
10836,5165,2,2016-06-22T00:00:00.000,,
10837,5164,2,2016-06-22T00:00:00.000,,
10838,5162,2,2016-06-22T00:00:00.000,,
10839,5166,2,2016-06-22T00:00:00.000,,
10840,5164,2,2016-06-22T00:00:00.000,,
10841,5167,2,2016-06-23T00:00:00.000,,
10842,5163,16,2016-06-23T00:00:00.000,,
10843,5167,16,2016-06-23T00:00:00.000,,
10844,5022,2,2016-06-23T00:00:00.000,,
10845,5024,3,2016-06-23T00:00:00.000,,
10846,5165,2,2016-06-23T00:00:00.000,,
10847,5090,1,2016-06-23T00:00:00.000,,
10848,3385,3,2016-06-23T00:00:00.000,,
10849,5024,3,2016-06-23T00:00:00.000,,
10850,5022,2,2016-06-23T00:00:00.000,,
10851,5167,2,2016-06-23T00:00:00.000,,
10852,5030,2,2016-06-23T00:00:00.000,,
10855,5024,10,2016-06-24T00:00:00.000,,
10856,5154,3,2016-06-24T00:00:00.000,,
10857,5159,2,2016-06-24T00:00:00.000,,
10858,5168,2,2016-06-24T00:00:00.000,,
10859,181,5,2016-06-24T00:00:00.000,938,
10860,5168,2,2016-06-24T00:00:00.000,,
10861,5153,2,2016-06-25T00:00:00.000,,
10862,5166,2,2016-06-25T00:00:00.000,,
10863,5164,2,2016-06-25T00:00:00.000,,
10864,5169,2,2016-06-25T00:00:00.000,,
10866,5172,2,2016-06-25T00:00:00.000,,
10867,5171,3,2016-06-25T00:00:00.000,,
10868,5168,3,2016-06-25T00:00:00.000,,
10869,5171,3,2016-06-25T00:00:00.000,,
10870,5097,2,2016-06-26T00:00:00.000,,
10872,55,2,2016-06-27T00:00:00.000,,
10873,5036,3,2016-06-27T00:00:00.000,,
10875,534,2,2016-06-27T00:00:00.000,,
10876,5175,10,2016-06-27T00:00:00.000,,
10877,99,2,2016-06-27T00:00:00.000,,
10878,534,2,2016-06-27T00:00:00.000,,
10879,3330,2,2016-06-27T00:00:00.000,,
10880,5171,3,2016-06-28T00:00:00.000,,
10881,5172,2,2016-06-28T00:00:00.000,,
10882,5176,2,2016-06-28T00:00:00.000,,
10883,5177,2,2016-06-28T00:00:00.000,,
10884,5176,2,2016-06-28T00:00:00.000,,
10885,5177,2,2016-06-28T00:00:00.000,,
10886,5177,2,2016-06-29T00:00:00.000,,
10887,5176,2,2016-06-29T00:00:00.000,,
10888,4826,2,2016-06-29T00:00:00.000,,
10889,5177,2,2016-06-29T00:00:00.000,,
10890,5176,2,2016-06-29T00:00:00.000,,
10892,22,2,2016-06-29T00:00:00.000,,
10893,26,2,2016-06-29T00:00:00.000,,
10894,44,2,2016-06-29T00:00:00.000,,
10895,165,2,2016-06-29T00:00:00.000,,
10896,35,2,2016-06-29T00:00:00.000,,
10897,5178,2,2016-06-30T00:00:00.000,,
10898,5083,2,2016-06-30T00:00:00.000,,
10899,5072,2,2016-06-30T00:00:00.000,,
10900,5164,5,2016-06-30T00:00:00.000,5027,
10901,5179,2,2016-06-30T00:00:00.000,,
10902,5180,1,2016-06-30T00:00:00.000,,
10903,5180,2,2016-06-30T00:00:00.000,,
10904,5171,2,2016-06-30T00:00:00.000,,
10905,5180,2,2016-06-30T00:00:00.000,,
